stock,qtr,eps,price,pe
CONSOFINVT.NS,2020-06-30,13.74,30.128047943115234,2.19272546893124
CONSOFINVT.NS,2020-09-30,23.0,31.221805572509766,1.3574698075004246
CONSOFINVT.NS,2020-12-31,15.85,41.76165008544922,2.6348044217949034
CONSOFINVT.NS,2021-03-31,78.79,56.82567596435547,0.7212295464444151
CONSOFINVT.NS,2021-06-30,20.61,96.59867858886719,4.686981008678661
CONSOFINVT.NS,2021-09-30,16.22,139.70266723632812,8.61298811567991
CONSOFINVT.NS,2021-12-31,17.37,149.9442138671875,8.6323669468732
CONTROLPR.NS,2022-12-31,8.2,385.4521789550781,47.00636328720466
CONTROLPR.NS,2023-03-31,9.71,501.988037109375,51.69804707614572
CONTROLPR.NS,2023-06-30,8.81,625.0999145507812,70.9534522759116
CONTROLPR.NS,2023-09-30,8.99,734.6401977539062,81.71748584581827
CONTROLPR.NS,2023-12-31,8.33,972.9647827148438,116.80249492375074
CONTROLPR.NS,2024-03-31,8.14,906.667724609375,111.38424135250307
CONTROLPR.NS,2024-06-30,7.29,850.455078125,116.66050454389574
CONTROLPR.NS,2024-09-30,8.62,823.5902099609375,95.54410788409949
CONTROLPR.NS,2024-12-31,5.17,725.3067016601562,140.29143165573623
CONTROLPR.NS,2025-03-31,41.67,624.9817504882812,14.998362142747329
CONTROLPR.NS,2025-06-30,5.21,814.513671875,156.33659728886755
CONTROLPR.NS,2025-09-30,11.62,776.2520141601562,66.80309932531466
CONTROLPR.NS,2025-12-31,3.29,687.8484497070312,209.07247711459917
CORALFINAC.NS,2022-12-31,1.7,32.73728561401367,19.257226831772748
CORALFINAC.NS,2023-03-31,1.53,26.150798797607422,17.092025357913347
CORALFINAC.NS,2023-06-30,1.54,35.17672348022461,22.842028233912085
CORALFINAC.NS,2023-09-30,1.13,40.08747100830078,35.475638060443174
CORALFINAC.NS,2023-12-31,0.78,57.54888153076172,73.7806173471304
CORALFINAC.NS,2024-03-31,1.71,36.3984375,21.28563596491228
CORALFINAC.NS,2024-06-30,1.77,49.17724609375,27.78375485522599
CORALFINAC.NS,2024-09-30,1.4,54.341453552246094,38.815323965890066
CORALFINAC.NS,2024-12-31,0.58,56.46200180053711,97.3482789664433
CORALFINAC.NS,2025-03-31,0.58,37.832908630371094,65.22915281098464
CORALFINAC.NS,2025-06-30,1.19,45.78000259399414,38.47059041512113
CORALFINAC.NS,2025-09-30,0.88,43.09000015258789,48.96590926430442
CORALFINAC.NS,2025-12-31,0.93,39.90999984741211,42.913978330550655
CORDSCABLE.NS,2022-12-31,1.27,63.190345764160156,49.75617776705524
CORDSCABLE.NS,2023-03-31,1.64,62.00274658203125,37.8065527939215
CORDSCABLE.NS,2023-06-30,1.43,88.72380065917969,62.0446158455802
CORDSCABLE.NS,2023-09-30,1.58,101.63896942138672,64.32846165910551
CORDSCABLE.NS,2023-12-31,2.28,111.93153381347656,49.09277798836692
CORDSCABLE.NS,2024-03-31,2.5,171.31166076660156,68.52466430664063
CORDSCABLE.NS,2024-06-30,2.23,234.4921112060547,105.15341309688552
CORDSCABLE.NS,2024-09-30,2.03,222.37806701660156,109.545845820986
CORDSCABLE.NS,2024-12-31,3.62,207.3917694091797,57.290544035684995
CORDSCABLE.NS,2025-03-31,3.47,156.1976776123047,45.01373994590913
CORDSCABLE.NS,2025-06-30,2.99,200.5102081298828,67.06027027755277
CORDSCABLE.NS,2025-09-30,2.77,173.33999633789062,62.57761600645871
CORDSCABLE.NS,2025-12-31,3.81,186.1999969482422,48.87139027512918
COROMANDEL.NS,2022-12-31,17.92,862.9628295898438,48.156407901218955
COROMANDEL.NS,2023-03-31,8.38,860.92919921875,102.73618129102027
COROMANDEL.NS,2023-06-30,16.8,928.6383666992188,55.27609325590588
COROMANDEL.NS,2023-09-30,25.71,1129.6627197265625,43.938651097882634
COROMANDEL.NS,2023-12-31,7.85,1233.4837646484375,157.13168976413218
COROMANDEL.NS,2024-03-31,5.45,1059.44677734375,194.39390409977062
COROMANDEL.NS,2024-06-30,10.56,1577.615478515625,149.39540516246447
COROMANDEL.NS,2024-09-30,22.55,1656.4542236328125,73.45695005023559
COROMANDEL.NS,2024-12-31,17.37,1859.5235595703125,107.05374551354706
COROMANDEL.NS,2025-03-31,19.67,1966.8470458984375,99.99222399076956
COROMANDEL.NS,2025-06-30,17.13,2485.92138671875,145.12092158311444
COROMANDEL.NS,2025-09-30,27.31,2239.572021484375,82.00556651352527
COROMANDEL.NS,2025-12-31,17.15,2257.501220703125,131.63272423924928
CORONA.NS,2024-09-30,7.03,,
CORONA.NS,2024-12-31,7.35,,
CORONA.NS,2025-06-30,7.55,,
CORONA.NS,2025-09-30,8.55,,
CORONA.NS,2025-12-31,6.75,1384.9000244140625,205.1703739872685
COSMOFIRST.NS,2022-12-31,16.74,,
COSMOFIRST.NS,2023-03-31,12.12,,
COSMOFIRST.NS,2023-06-30,5.3,,
COSMOFIRST.NS,2023-09-30,8.21,,
COSMOFIRST.NS,2023-12-31,4.33,,
COSMOFIRST.NS,2024-03-31,5.86,,
COSMOFIRST.NS,2024-06-30,11.79,,
COSMOFIRST.NS,2024-09-30,17.43,,
COSMOFIRST.NS,2024-12-31,11.26,,
COSMOFIRST.NS,2025-03-31,10.32,,
COSMOFIRST.NS,2025-06-30,16.33,,
COSMOFIRST.NS,2025-09-30,17.79,,
COSMOFIRST.NS,2025-12-31,11.24,,
COUNCODOS.NS,2022-12-31,0.02,4.849999904632568,242.49999523162842
COUNCODOS.NS,2023-03-31,0.03,3.549999952316284,118.33333174387614
COUNCODOS.NS,2023-06-30,0.03,3.8499999046325684,128.33333015441895
COUNCODOS.NS,2023-09-30,0.13,4.25,32.69230769230769
COUNCODOS.NS,2023-12-31,0.03,5.349999904632568,178.33333015441895
COUNCODOS.NS,2024-03-31,0.01,4.800000190734863,480.0000190734863
COUNCODOS.NS,2024-06-30,0.02,5.650000095367432,282.5000047683716
COUNCODOS.NS,2024-09-30,0.02,7.170000076293945,358.50000381469727
COUNCODOS.NS,2024-12-31,0.02,6.869999885559082,343.4999942779541
COUNCODOS.NS,2025-03-31,0.01,6.260000228881836,626.0000228881836
COUNCODOS.NS,2025-06-30,0.02,7.0,350.0
COUNCODOS.NS,2025-09-30,0.03,6.610000133514404,220.33333778381348
COUNCODOS.NS,2025-12-31,0.01,5.960000038146973,596.0000038146973
CPCAP.NS,2022-12-31,5.93,,
CPCAP.NS,2023-03-31,-8.99,,
CPCAP.NS,2023-06-30,8.93,,
CPCAP.NS,2023-09-30,6.33,,
CPCAP.NS,2023-12-31,8.27,,
CPCAP.NS,2024-03-31,6.88,,
CPCAP.NS,2024-06-30,6.81,,
CPCAP.NS,2024-09-30,4.63,,
CPCAP.NS,2024-12-31,4.59,,
CPCAP.NS,2025-03-31,4.73,419.8500061035156,88.76321482103924
CPCAP.NS,2025-06-30,5.92,159.49000549316406,26.940879306277715
CPCAP.NS,2025-09-30,5.58,125.11000061035156,22.421147062787018
CPCAP.NS,2025-12-31,6.87,112.91000366210938,16.435226151689864
CPEDU.NS,2024-09-30,68.04,,
CPEDU.NS,2024-12-31,93.82,,
CPEDU.NS,2025-03-31,62.98,,
CPEDU.NS,2025-06-30,3.95,,
CPEDU.NS,2025-09-30,2.78,261.1032409667969,93.92202912474708
CPEDU.NS,2025-12-31,2.81,257.75,91.72597864768683
CPPLUS.NS,2024-06-30,2.2,,
CPPLUS.NS,2024-09-30,21.28,,
CPPLUS.NS,2024-12-31,3.66,,
CPPLUS.NS,2025-03-31,5.01,,
CPPLUS.NS,2025-06-30,2.99,,
CPPLUS.NS,2025-09-30,5.97,1319.300048828125,220.9882828857831
CPPLUS.NS,2025-12-31,8.17,1490.300048828125,182.411266686429
CRAFTSMAN.NS,2022-12-31,24.43,3471.982177734375,142.11961431577467
CRAFTSMAN.NS,2023-03-31,36.76,3235.202880859375,88.00878348366092
CRAFTSMAN.NS,2023-06-30,35.25,4012.9326171875,113.84206006205673
CRAFTSMAN.NS,2023-09-30,44.75,4619.7158203125,103.23387307960894
CRAFTSMAN.NS,2023-12-31,34.61,5387.89990234375,155.6746576811254
CRAFTSMAN.NS,2024-03-31,29.5,4300.25390625,145.7713188559322
CRAFTSMAN.NS,2024-06-30,22.3,5536.8828125,248.29070908071748
CRAFTSMAN.NS,2024-09-30,25.86,6469.1474609375,250.16038132008896
CRAFTSMAN.NS,2024-12-31,5.42,5380.56494140625,992.7241589310424
CRAFTSMAN.NS,2025-03-31,27.99,4873.1923828125,174.1047653737942
CRAFTSMAN.NS,2025-06-30,29.18,5565.80859375,190.74052754455107
CRAFTSMAN.NS,2025-09-30,38.09,6793.5,178.35389866106587
CRAFTSMAN.NS,2025-12-31,44.9,7689.5,171.25835189309578
CRAMC.NS,2024-09-30,2.51,,
CRAMC.NS,2024-12-31,2.4,,
CRAMC.NS,2025-06-30,3.06,,
CRAMC.NS,2025-09-30,2.44,,
CRAMC.NS,2025-12-31,2.65,314.79998779296875,118.7924482237618
CREATIVEYE.NS,2022-12-31,0.27,4.5,16.666666666666664
CREATIVEYE.NS,2023-03-31,-0.31,4.349999904632568,
CREATIVEYE.NS,2023-06-30,-0.35,3.799999952316284,
CREATIVEYE.NS,2023-09-30,-0.34,3.799999952316284,
CREATIVEYE.NS,2023-12-31,-0.32,4.050000190734863,
CREATIVEYE.NS,2024-03-31,-0.27,4.25,
CREATIVEYE.NS,2024-06-30,-0.3,7.150000095367432,
CREATIVEYE.NS,2024-09-30,0.23,5.860000133514404,25.478261450062625
CREATIVEYE.NS,2024-12-31,-0.4,7.920000076293945,
CREATIVEYE.NS,2025-03-31,0.11,5.630000114440918,51.181819222190164
CREATIVEYE.NS,2025-06-30,-0.35,10.0600004196167,
CREATIVEYE.NS,2025-09-30,-0.32,7.409999847412109,
CREATIVEYE.NS,2025-12-31,-1.83,7.050000190734863,
CREDITACC.NS,2022-12-31,13.59,908.09912109375,66.82112737996688
CREDITACC.NS,2023-03-31,18.98,907.9999389648438,47.83982818571358
CREDITACC.NS,2023-06-30,22.3,1237.83447265625,55.50827231642376
CREDITACC.NS,2023-09-30,21.81,1305.150634765625,59.84184478521894
CREDITACC.NS,2023-12-31,22.2,1583.9896240234375,71.3508839650197
CREDITACC.NS,2024-03-31,24.91,1430.0601806640625,57.409079914253816
CREDITACC.NS,2024-06-30,24.95,1311.69873046875,52.57309540956914
CREDITACC.NS,2024-09-30,11.67,1197.5999755859375,102.62210587711547
CREDITACC.NS,2024-12-31,-6.24,886.5499877929688,
CREDITACC.NS,2025-03-31,2.96,951.9500122070312,321.60473385372677
CREDITACC.NS,2025-06-30,3.77,1209.699951171875,320.87531861322947
CREDITACC.NS,2025-09-30,7.87,1353.199951171875,171.9440852823221
CREDITACC.NS,2025-12-31,15.75,1273.5999755859375,80.86349051339286
CREST.NS,2022-12-31,3.25,195.60475158691406,60.18607741135817
CREST.NS,2023-03-31,4.3,158.0494384765625,36.755683366642444
CREST.NS,2023-06-30,2.06,231.0791778564453,112.17435818274043
CREST.NS,2023-09-30,11.31,228.6458740234375,20.216257650171308
CREST.NS,2023-12-31,4.32,286.96429443359375,66.42692000777633
CREST.NS,2024-03-31,4.13,372.9490661621094,90.30243732738727
CREST.NS,2024-06-30,17.31,377.62646484375,21.815509234185445
CREST.NS,2024-09-30,6.02,533.2891845703125,88.58624328410507
CREST.NS,2024-12-31,5.06,425.0256042480469,83.99715498973259
CREST.NS,2025-03-31,2.72,373.06304931640625,137.15553283691406
CREST.NS,2025-06-30,8.85,387.8240051269531,43.82192148327154
CREST.NS,2025-09-30,1.31,361.79998779296875,276.1831967885258
CREST.NS,2025-12-31,3.88,385.1499938964844,99.26546234445473
CRISIL.NS,2022-12-31,21.63,2930.060791015625,135.4628197418227
CRISIL.NS,2023-03-31,19.94,3096.41796875,155.28675871364092
CRISIL.NS,2023-06-30,20.6,3762.05810546875,182.62417987712377
CRISIL.NS,2023-09-30,20.79,3790.298828125,182.31355594636847
CRISIL.NS,2023-12-31,28.74,4199.7041015625,146.12749135568893
CRISIL.NS,2024-03-31,18.84,4935.60107421875,261.974579310974
CRISIL.NS,2024-06-30,20.53,4147.5458984375,202.02366772710667
CRISIL.NS,2024-09-30,23.46,4556.38232421875,194.21919540574382
